Unnamed: 0,Name,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,New_Price,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Current_Age
4526,Toyota Innova 2.5 V Diesel 8-seater,2015,100000,12.8,2494.0,102.0,8.0,11.48,13.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8
4527,Mercedes-Benz GLE 350d,2016,29000,11.57,2987.0,254.79,5.0,92.79,65.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
4528,Mahindra Scorpio 2009-2014 SLE 7S BSIV,2014,87000,12.05,2179.0,120.0,7.0,11.48,7.4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9
4529,Honda City 1.5 S AT,2014,56838,16.8,1497.0,118.0,5.0,11.48,5.15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
4530,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,2013,100000,12.0,2987.0,224.0,7.0,11.48,32.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
4531,Honda City 1.5 S MT,2011,125000,17.0,1497.0,118.0,5.0,11.48,3.25,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12
4532,Maruti Wagon R VXI AMT,2017,17000,22.5,998.0,67.0,5.0,5.8,3.95,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
4533,Tata Indigo eCS GLE BSIII,2013,70000,15.4,1193.0,65.0,5.0,11.48,1.5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,10
4534,Hyundai i20 2015-2017 1.2 Asta with AVN,2010,50000,17.0,1197.0,80.0,5.0,11.48,3.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,13
4535,Honda Jazz Active,2010,39800,16.0,1198.0,90.0,5.0,11.48,1.99,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13
4536,Maruti A-Star Lxi,2010,60000,19.0,998.0,66.1,5.0,11.48,1.35,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13
4537,BMW 3 Series 320d Highline,2009,58000,16.07,1995.0,181.0,5.0,11.48,13.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14
4538,Skoda Yeti Elegance,2010,110009,17.67,1968.0,138.08,5.0,11.48,6.99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13
4539,Nissan Terrano XV Premium 110 PS,2013,85000,19.01,1461.0,108.5,5.0,11.48,8.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4540,Volkswagen Polo Diesel Comfortline 1.2L,2010,84000,22.07,1199.0,73.9,5.0,11.48,2.89,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,13
4541,BMW 3 Series 320d,2011,51000,22.69,1995.0,190.0,5.0,47.87,10.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
4542,Nissan Sunny 2011-2014 XL,2013,68880,16.95,1498.0,97.7,5.0,11.48,3.97,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10
4543,Maruti Alto K10 VXI AGS,2017,5500,24.07,998.0,67.1,5.0,11.48,4.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
4544,Maruti Ritz ZXI,2016,40052,21.1,1197.0,85.8,5.0,11.48,6.17,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7
4545,Audi Q5 30 TDI quattro Premium Plus,2016,47293,14.16,1968.0,174.3,5.0,11.48,38.72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
4546,Hyundai Verna CRDi SX,2013,79663,16.8,1493.0,110.0,5.0,11.48,6.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4547,Honda Amaze S i-Dtech,2013,63000,25.8,1498.0,98.6,5.0,11.48,4.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10
4548,Honda City i DTEC SV,2014,45000,26.0,1498.0,98.6,5.0,11.48,4.75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9
4549,Toyota Fortuner TRD Sportivo 2.8 2WD AT,2014,56501,12.9,2755.0,174.5,7.0,11.48,17.71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
4550,Volkswagen Vento 1.5 TDI Highline,2015,58000,20.34,1498.0,103.2,5.0,11.48,5.85,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8
4551,BMW 5 Series 520d Luxury Line,2011,51602,22.48,1995.0,190.0,5.0,63.71,17.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
4552,BMW 3 Series 320d Sedan,2007,74199,16.07,1995.0,181.0,5.0,11.48,9.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
4553,Hyundai Creta 1.6 SX Plus Petrol Automatic,2017,25000,13.0,1591.0,121.3,5.0,11.48,12.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4554,BMW 3 Series Luxury Line,2016,70000,21.76,1995.0,190.0,5.0,62.11,27.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7
4555,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,2013,25000,14.84,2143.0,167.62,5.0,11.48,21.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10
4556,Maruti Swift Dzire VDI,2017,22000,26.59,1248.0,74.0,5.0,11.48,7.95,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6
4557,Maruti Celerio ZXI,2015,47020,23.1,998.0,67.04,5.0,11.48,4.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,8
4558,BMW 3 Series 320d GT Luxury Line,2017,8000,19.59,1995.0,187.74,5.0,11.48,33.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
4559,Audi Q7 4.2 TDI Quattro Technology,2010,73000,11.33,4134.0,335.2,7.0,11.48,17.51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
4560,Honda Jazz V,2017,36973,18.2,1199.0,88.7,5.0,8.71,6.8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
4561,Tata Nano Cx BSIV,2014,42083,25.4,624.0,37.48,4.0,11.48,1.68,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9
4562,Maruti Alto 800 2016-2019 LXI,2016,61000,24.7,796.0,47.3,5.0,11.48,2.9,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
4563,Maruti Wagon R VXI,2014,43628,22.5,998.0,67.04,5.0,5.61,3.16,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9
4564,Hyundai Xcent 1.1 CRDi Base,2014,60000,24.4,1120.0,71.0,5.0,11.48,3.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9
4565,Chevrolet Beat LT,2010,54000,17.8,1199.0,76.8,5.0,11.48,1.95,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,13
4566,Jaguar XF 2.2 Litre Luxury,2015,27001,16.36,2179.0,187.7,5.0,11.48,26.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
4567,Volkswagen Passat Diesel Highline 2.0 TDI,2010,52000,18.33,1968.0,167.7,5.0,11.48,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
4568,Hyundai i20 Asta 1.4 CRDi,2012,80000,21.27,1396.0,88.76,5.0,11.48,4.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11
4569,Mitsubishi Pajero 2.8 SFX,2008,160000,10.5,2835.0,107.2,6.0,11.48,8.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15
4570,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018,3300,24.3,1248.0,88.5,5.0,12.88,11.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
4571,Maruti Alto K10 LXI,2016,35027,24.07,998.0,67.1,5.0,3.91,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4572,Hyundai EON Magna Plus,2015,26568,21.1,814.0,55.2,5.0,11.48,3.79,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8
4573,Maruti Ciaz VDi Plus SHVS,2015,59000,28.09,1248.0,88.5,5.0,11.48,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4574,Hyundai Creta 1.6 CRDi SX Option,2016,51000,19.67,1582.0,126.2,5.0,11.48,13.25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
4575,Skoda Superb Ambition 2.0 TDI CR AT,2012,56400,17.2,1968.0,138.1,5.0,11.48,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
4576,Volkswagen Polo 1.5 TDI Highline,2015,80000,20.14,1498.0,88.8,5.0,11.48,5.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8
4577,BMW 5 Series 520d Sedan,2012,72000,18.48,1631.552572706935,113.80314403717087,5.0,11.48,13.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11
4578,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,107000,12.99,2494.0,100.6,7.0,11.48,13.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,10
4579,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2014,100000,14.21,2143.0,203.0,5.0,11.48,25.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
4580,Volkswagen Polo 1.5 TDI Highline,2016,59998,20.14,1498.0,88.8,5.0,11.48,5.49,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
4581,Audi Q3 2.0 TDI,2013,105000,17.32,1968.0,150.0,5.0,11.48,19.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4582,Hyundai i20 1.2 Magna,2011,36000,18.5,1197.0,80.0,5.0,11.48,2.5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12
4583,Hyundai i10 Sportz 1.1L,2015,24350,19.81,1086.0,68.05,5.0,11.48,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,8
4584,Tata Tigor 1.05 Revotorq XT,2018,28973,24.7,1047.0,69.0,5.0,11.48,6.64,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
4585,Hyundai EON Era,2017,8243,21.1,814.0,55.2,5.0,11.48,3.21,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
4586,Hyundai Santro Xing GLS,2009,136642,17.92,1086.0,62.1,5.0,11.48,1.55,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,14
4587,Hyundai Santro Xing GLS,2011,60000,17.92,1086.0,62.1,5.0,11.48,2.59,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
4588,Mahindra Scorpio SLX,2008,100000,12.7,2609.0,120.0,8.0,11.48,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,15
4589,Honda City i-VTEC S,2010,48689,17.4,1497.0,117.3,5.0,11.48,3.87,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13
4590,Maruti Vitara Brezza ZDi,2017,45000,24.3,1248.0,88.5,5.0,11.0,9.75,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6
4591,Audi A4 35 TDI Technology Edition,2019,38163,17.11,1968.0,174.33,5.0,11.48,32.91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
4592,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2011,43800,14.21,2143.0,203.0,5.0,11.48,16.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12
4593,Honda Civic 2006-2010 1.8 MT Sport,2007,92000,13.5,1799.0,130.0,5.0,11.48,1.9,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16
4594,Hyundai i20 Magna 1.2,2017,14064,18.6,1197.0,81.83,5.0,11.48,6.59,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
4595,Audi Q3 35 TDI Quattro Premium Plus,2017,42366,15.73,1968.0,174.33,5.0,11.48,31.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
4596,Honda City i DTEC VX,2014,76551,25.1,1498.0,98.6,5.0,11.48,7.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9
4597,Hyundai i10 Era 1.1 iTech SE,2008,72672,19.81,1086.0,68.05,5.0,11.48,1.9,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15
4598,Maruti Swift VDI BSIV,2015,45000,25.2,1248.0,74.0,5.0,11.48,3.55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8
4599,Ford Endeavour 3.0L 4X4 AT,2012,91696,11.4,2953.0,153.86,7.0,11.48,9.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11
4600,Ford Ikon 1.3 Flair,2009,66484,13.8,1299.0,70.0,5.0,11.48,1.65,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14
4601,BMW X1 sDrive 20d xLine,2019,15456,20.68,1995.0,190.0,5.0,48.18,36.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
4602,Mercedes-Benz E-Class 2009-2013 E250 CDI Classic,2011,55000,14.21,2143.0,203.0,5.0,11.48,16.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12
4604,Honda Jazz Select Edition,2011,98000,16.7,1631.552572706935,113.80314403717087,5.0,11.48,3.15,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12
4605,Honda Amaze S i-Dtech,2014,61297,25.8,1498.0,98.6,5.0,11.48,4.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
4606,Maruti Zen LXi - BS III,2006,80000,17.3,993.0,60.0,5.0,11.48,1.2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,17
4607,Hyundai i20 Magna,2013,59000,18.5,1197.0,80.0,5.0,11.48,4.1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10
4608,BMW X5 3.0d,2009,150000,11.0,2993.0,235.0,5.0,11.48,18.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
4609,Hyundai Creta 1.6 CRDi SX Option,2017,60083,19.67,1582.0,126.2,5.0,11.48,13.78,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6
4610,Maruti Swift Dzire LDI,2016,85450,26.59,1248.0,74.0,5.0,11.48,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
4611,Maruti Swift VDI,2013,88000,22.9,1248.0,74.0,5.0,11.48,4.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10
4612,Hyundai Grand i10 1.2 CRDi Asta,2015,81828,24.0,1186.0,73.97,5.0,8.68,5.43,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8
4613,Ford Figo Aspire 1.2 Ti-VCT Trend,2016,18000,18.16,1196.0,86.8,5.0,11.48,4.9,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
4614,BMW X5 X5 M,2017,15000,15.97,2993.0,258.0,5.0,11.48,70.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
4615,Mercedes-Benz New C-Class C 220 CDI Celebration Edition,2016,34000,11.78,2143.0,167.62,5.0,11.48,25.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
4616,Hyundai Grand i10 AT Asta,2015,46000,18.9,1197.0,82.0,5.0,11.48,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4617,Hyundai Verna 1.6 SX CRDi (O),2013,48158,22.32,1582.0,126.32,5.0,11.48,6.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4618,BMW 5 Series 525d Sedan,2013,93000,16.73,2993.0,218.0,5.0,11.48,26.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
4619,Nissan Micra Diesel XV Premium,2013,71007,23.08,1461.0,63.1,5.0,11.48,3.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
4620,Maruti SX4 ZXI MT BSIV,2010,63067,15.5,1586.0,103.3,5.0,11.48,2.7,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,13
4621,Tata Manza Aura Quadrajet BS IV,2011,70259,21.12,1248.0,88.8,5.0,11.48,2.95,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
4622,Audi A4 2.0 TDI Multitronic,2015,13000,16.55,1968.0,140.0,5.0,11.48,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4623,Maruti Swift Ldi BSIV,2009,140000,17.8,1248.0,75.0,5.0,11.48,2.49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,14
4624,Maruti Swift LDI Optional,2015,130000,25.2,1248.0,74.0,5.0,11.48,4.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8
4625,Toyota Corolla Altis Diesel D4DJ,2011,89401,21.43,1364.0,87.2,5.0,11.48,4.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12
4626,Honda Jazz 1.5 VX i DTEC,2015,67000,27.3,1498.0,98.6,5.0,11.48,6.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8
4627,BMW 6 Series 650i Coupe,2010,65329,7.94,4395.0,450.0,4.0,11.48,20.72,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13
4628,Skoda Fabia 1.2 Petrol Active,2010,72000,16.25,1198.0,73.9,5.0,11.48,2.21,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13
4630,Land Rover Freelander 2 HSE,2011,82000,12.35,2179.0,187.74,5.0,11.48,13.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12
4631,Ford Fiesta 1.6 ZXi Duratec,2010,85000,15.3,1596.0,101.0,5.0,11.48,1.46,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13
4632,Hyundai Verna SX CRDi AT,2012,83000,19.08,1582.0,126.32,5.0,11.48,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
4633,Renault KWID 1.0 RXT Optional,2016,26000,21.7,999.0,67.0,5.0,4.78,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
4634,Tata Indica Vista Quadrajet 90 ZX Plus,2012,27000,22.3,1248.0,88.8,5.0,11.48,3.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11
4635,Hyundai i20 Active 1.4 SX,2018,37746,21.19,1396.0,88.73,5.0,11.48,7.59,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
4636,Maruti SX4 Zxi BSIII,2009,63274,15.0,1586.0,104.68,5.0,11.48,1.99,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,14
4637,Renault KWID RXT,2016,25000,25.17,799.0,53.3,5.0,11.48,3.8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
4638,Mahindra Xylo E4 ABS BS III,2013,197000,11.68,2498.0,112.0,7.0,11.48,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10
4639,Hyundai EON D Lite Plus,2013,45010,21.1,814.0,55.2,5.0,11.48,2.95,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10
4640,Honda Amaze VX i-DTEC,2013,75348,25.8,1498.0,98.6,5.0,11.48,3.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10
4641,Volkswagen Polo Diesel Highline 1.2L,2010,90110,22.07,1199.0,73.9,5.0,11.48,2.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13
4642,Honda City 1.5 V MT,2011,102013,17.0,1497.0,118.0,5.0,11.48,3.75,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12
4643,Toyota Fortuner 4x2 AT,2015,36000,12.55,2982.0,168.5,7.0,11.48,22.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
4644,Honda Amaze E i-Vtech,2017,37578,18.0,1198.0,86.7,5.0,11.48,6.14,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
4645,BMW 1 Series 118d Base,2015,46001,20.58,1995.0,143.0,5.0,11.48,16.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
4646,Maruti Celerio VXI AT,2014,46559,23.1,998.0,67.04,5.0,11.48,3.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
4647,Toyota Innova 2.5 GX (Diesel) 8 Seater,2015,48000,12.99,2494.0,100.6,8.0,11.48,11.75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8
4648,Jaguar XF 2.2 Litre Luxury,2013,46000,16.36,2179.0,187.7,5.0,11.48,24.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10
4649,Honda WRV i-VTEC VX,2017,15000,17.5,1199.0,88.7,5.0,10.83,8.9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6
4650,BMW X1 sDrive20d,2012,85000,17.05,1995.0,184.0,5.0,11.48,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11
4651,Skoda Rapid 1.6 MPI AT Elegance,2014,32000,14.3,1598.0,103.5,5.0,11.48,5.55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
4652,Volkswagen Vento 1.6 Comfortline,2012,60818,16.09,1598.0,103.5,5.0,11.05,3.59,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11
4653,Ford EcoSport 1.5 TDCi Trend Plus BE,2019,35188,22.77,1498.0,98.59,5.0,11.48,11.13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
4654,Mahindra XUV500 W6 2WD,2012,110000,15.1,2179.0,140.0,7.0,11.48,7.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11
4655,Ford Fiesta Classic 1.4 Duratorq LXI,2014,61000,18.6,1388.0,67.0,5.0,11.48,2.98,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9
4656,Hyundai Santro Xing GLS,2010,75000,17.92,1086.0,62.1,5.0,11.48,1.7,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,13
4657,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,2015,55000,12.0,2987.0,224.0,7.0,11.48,52.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
4658,Maruti Alto LXi BSII,2003,69966,19.7,796.0,46.3,5.0,11.48,0.95,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20
4659,Honda City i VTEC VX Option,2016,42000,17.8,1497.0,117.3,5.0,11.48,9.25,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
4660,Hyundai Santa Fe 2WD AT,2014,48000,13.01,2199.0,194.3,7.0,11.48,16.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
4661,Mercedes-Benz GLA Class 200 CDI SPORT,2015,35000,17.9,2143.0,136.0,5.0,11.48,20.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
4662,Toyota Innova 2.5 G4 Diesel 8-seater,2005,128000,12.8,2494.0,102.0,8.0,11.48,4.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,18
4663,BMW 3 Series 320d Sedan,2008,78000,16.07,1995.0,181.0,5.0,11.48,7.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15
4664,Maruti Swift ZXI,2011,53080,18.6,1197.0,85.8,5.0,11.48,4.4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
4665,Volkswagen Vento Petrol Highline,2011,66000,15.04,1598.0,103.6,5.0,11.48,4.25,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,12
4666,Maruti Ertiga VXI,2012,25000,16.02,1373.0,93.7,7.0,11.48,5.35,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
4667,Hyundai Grand i10 AT Asta,2016,36139,18.9,1197.0,82.0,5.0,11.48,6.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
4668,Hyundai Creta 1.6 CRDi SX,2017,44000,19.67,1582.0,126.2,5.0,11.48,12.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6
4669,Audi A6 3.0 TDI quattro,2008,50000,16.77,2967.0,241.38,5.0,11.48,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
4670,Mahindra XUV500 W8 1.99 mHawk,2016,81177,16.0,1997.0,140.0,7.0,11.48,11.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
4671,Ford EcoSport 1.5 Ti VCT AT Titanium BE,2016,26000,16.05,1499.0,110.4,5.0,11.48,7.65,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
4672,Hyundai Xcent 1.1 CRDi Base,2016,100000,24.4,1120.0,71.0,5.0,11.48,4.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
4673,Volkswagen Vento 1.5 TDI Comfortline AT,2014,75000,21.21,1498.0,103.2,5.0,11.48,7.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
4674,Mercedes-Benz S-Class 280 AT,2004,119859,13.0,2987.0,210.0,5.0,11.48,7.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19
4675,Hyundai i10 Magna,2010,55980,20.36,1197.0,78.9,5.0,11.48,2.25,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13
4676,Audi A4 35 TDI Technology Edition,2015,30000,17.11,1968.0,174.33,5.0,11.48,27.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
4677,Hyundai i20 Sportz 1.4 CRDi,2012,49700,21.9,1396.0,88.76,5.0,11.48,4.18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11
4678,Hyundai Verna 1.4 EX,2013,79000,23.5,1396.0,88.7,5.0,11.48,6.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10
4679,Honda City 1.5 V MT,2010,65100,17.0,1497.0,118.0,5.0,11.48,3.15,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13
4680,Maruti Ertiga VDI,2016,54161,25.47,1248.0,88.5,7.0,11.27,7.64,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7
4681,Maruti Alto LXi BSII,2011,28619,19.7,796.0,46.3,5.0,11.48,2.4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
4682,Maruti Wagon R AMT VXI,2016,9000,20.51,998.0,67.0,5.0,11.48,4.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
4683,Hyundai Verna 1.6 CRDi AT SX,2016,42876,19.08,1582.0,126.2,5.0,11.48,9.31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
4684,Maruti Alto LXi BSIII,2011,64000,19.7,796.0,46.3,5.0,11.48,2.39,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12
4685,Volkswagen Vento 1.6 Comfortline,2018,20488,16.09,1598.0,103.5,5.0,11.48,7.64,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5
4686,Maruti Baleno Zeta 1.2,2016,21000,21.4,1197.0,83.1,5.0,11.48,6.21,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
